season,season_elo,team_id
2015,1782.3881948789456,1387
2016,1505.3444229128681,1387
2017,1457.6234858705254,1387
2018,1555.0893247411805,1387
1985,1494.159852734023,1388
1986,1469.0874178258648,1388
1987,1382.7981507746579,1388
1988,1462.2079176734878,1388
1989,1583.117534641914,1388
1990,1582.197154761603,1388
1991,1395.6145160851356,1388
1992,1411.8112184132979,1388
1993,1371.2391504589145,1388
1994,1418.275786561596,1388
1995,1445.7350313195664,1388
1996,1538.637537701577,1388
1997,1537.8989690517349,1388
1998,1608.7094258553482,1388
1999,1482.9239381272557,1388
2000,1477.182876623896,1388
2001,1335.3571518803913,1388
2002,1256.3190788860327,1388
2003,1388.3848087534154,1388
2004,1459.665330055503,1388
2005,1615.4673882396048,1388
2006,1661.5725847633264,1388
2007,1640.5612402728125,1388
2008,1694.3825976664218,1388
2009,1778.914796045108,1388
2010,1787.0566119718708,1388
2011,1833.066650197987,1388
2012,1796.316668374726,1388
2013,1811.2035747651955,1388
2014,1875.1518664560451,1388
2015,1765.6185042043808,1388
2016,1780.1239296517563,1388
2017,1821.1134543070723,1388
2018,1890.0706307311161,1388
1985,1515.2937946997201,1389
1986,1498.9498415043101,1389
1987,1539.3009162462374,1389
1988,1578.135849378221,1389
1989,1562.505118890912,1389
1990,1604.705276082533,1389
1991,1533.1273328627938,1389
1992,1592.3619210311301,1389
1993,1411.7449262976374,1389
1994,1335.9850509060993,1389
1995,1394.604647147106,1389
1996,1492.103343568718,1389
1997,1398.692622361367,1389
1998,1385.1616675050022,1389
1999,1298.1555823043086,1389
2000,1353.1254166191122,1389
2001,1243.5523917426995,1389
2002,1184.5267456246336,1389
2003,1183.4541002163094,1389
2004,1306.8987354812232,1389
2005,1399.7550805900455,1389
2006,1452.7597793598475,1389
2007,1435.8717720999393,1389
2008,1295.399572128342,1389
2009,1233.4729739927495,1389
2010,1264.880755461549,1389
2011,1393.8628632851442,1389
2012,1428.5844066199188,1389
2013,1286.5701272035137,1389
2014,1241.0196646612153,1389
2015,1327.013025898514,1389
2016,1390.4943242812296,1389
2017,1432.963394073359,1389
2018,1431.65227908656,1389
1985,1467.5405519092885,1390
1986,1459.3437969300267,1390
1987,1511.9127167943354,1390
1988,1526.441237851666,1390
1989,1707.1062364884858,1390
1990,1791.3771642243935,1390
1991,1728.6561919057212,1390
1992,1720.6658691471955,1390
1993,1684.9126313398374,1390
1994,1610.6251069860348,1390
1995,1693.1516585067855,1390
1996,1725.1022241399075,1390
1997,1813.4706660914171,1390
1998,1878.0612877583205,1390
1999,1932.605786159203,1390
2000,1984.6172786089392,1390
2001,2044.4091669560455,1390
2002,2076.938194933536,1390
2003,1916.0683384478232,1390
2004,1965.9265132005662,1390
2005,1923.344403243867,1390
2006,1767.7284271995052,1390
2007,1778.152561514933,1390
2008,1784.5819315321507,1390
2009,1894.1131096641082,1390
2010,1775.0308715844164,1390
2011,1735.2943196490205,1390
2012,1757.587172932971,1390
2013,1768.8162257105992,1390
2014,1797.6835092107726,1390
2015,1808.532001772885,1390
2016,1787.9893585897057,1390
2017,1768.3284195030917,1390
2018,1757.2913268831571,1390
1985,1453.4366403147176,1391
1986,1423.0116651264657,1391
1987,1403.012298460709,1391
1988,1496.9749587557865,1391
1989,1461.4204300599004,1391
1990,1480.7991916842323,1391
1991,1445.5302671897448,1391
1992,1430.7757065097758,1391
1993,1316.1815797068282,1391
1994,1338.0251840422982,1391
1995,1347.1358274166607,1391
1996,1327.0278293006575,1391
1997,1273.3206635493798,1391
1998,1239.7060150844072,1391
1999,1282.9158783616488,1391
2000,1294.2107228034058,1391
2001,1262.7629122355613,1391
2002,1297.4346981623069,1391
2003,1206.5033321458764,1391
2004,1209.911501865304,1391
2005,1233.1963351335446,1391
2006,1228.1933683010516,1391
2007,1280.5857869211732,1391
2008,1214.295490418704,1391
2009,1297.574843910682,1391
2010,1236.0053394762606,1391
2011,1207.5138109365753,1391
2012,1204.421323724045,1391
2013,1185.4676684358508,1391
2014,1281.981358203462,1391
2015,1204.2594934359104,1391
2016,1183.7386312919216,1391
2017,1204.5323661753432,1391
2018,1196.3028758811354,1391
2000,1441.0700526620853,1392
2001,1309.6736352837506,1392
2002,1262.2051891051674,1392
2003,1219.6446668416472,1392
2004,1222.7952284091123,1392
2005,1215.617905245577,1392
2006,1193.8080510526283,1392
2007,1165.2915418999428,1392
2008,1180.386373354166,1392
2009,1206.0935726766766,1392
2010,1331.4319403121494,1392
2011,1368.7252317615705,1392
2012,1364.9804610394078,1392
2013,1495.048135078344,1392
2014,1559.2043897819672,1392
2015,1516.3079064454819,1392
2016,1567.1518652610764,1392
2017,1531.0949699744663,1392
2018,1405.9648577709145,1392
1985,1583.3100899521507,1393
1986,1703.2116451029974,1393
1987,1826.8916807380613,1393
1988,1849.243240483812,1393
1989,1923.864153090557,1393
1990,1947.9121245868484,1393
1991,1943.276385211991,1393
1992,1938.2128899612433,1393
1993,1827.6341765089696,1393
1994,1834.1739635683202,1393
1995,1880.1109308353891,1393
1996,1921.1905181741033,1393
1997,1841.4877028007786,1393
1998,1858.2408289117918,1393
1999,1851.519689241254,1393
2000,1875.9078180197919,1393
2001,1947.2774341538127,1393
2002,1914.8263110596276,1393
2003,1826.6496770324147,1393
2004,1874.5913013499553,1393
2005,1914.0303387998565,1393
2006,1941.1417116702098,1393
2007,1881.303768836447,1393
2008,1884.5589150126257,1393
2009,1885.9274034674459,1393
2010,1978.5653174027307,1393
2011,2039.8217106386862,1393
2012,2015.296396792782,1393
2013,2076.527593048593,1393
2014,2018.3701550349874,1393
2015,1964.569231315549,1393
2016,1906.236988543785,1393
2017,1856.2680352054028,1393
2018,1827.3699250499071,1393
2003,1426.354464948568,1394
2004,1435.2266195797663,1394
2005,1455.9475503641947,1394
2006,1483.969845084093,1394
2007,1533.5093815871812,1394
2008,1530.2839493124686,1394
2009,1434.4878626531772,1394
2010,1471.9225599252002,1394
2011,1452.688464608,1394
2012,1328.0126341664368,1394
2013,1220.9259646217795,1394
2014,1215.9407982656294,1394
2015,1321.7745170825249,1394
2016,1419.5876028618654,1394
2017,1484.731756173877,1394
2018,1335.4389834894096,1394
1985,1536.0772255951806,1395
1986,1568.5331204345975,1395
1987,1681.7889776090997,1395
1988,1634.2710499292587,1395
1989,1473.41393689025,1395
1990,1536.391396482596,1395
1991,1594.5668581823772,1395
1992,1611.7619527942172,1395
1993,1572.5173910087021,1395
1994,1441.851867595251,1395
1995,1451.71802942787,1395
1996,1501.846411307626,1395
1997,1584.399148306955,1395
1998,1741.2871270545659,1395
1999,1850.0603549811078,1395
2000,1740.404634701377,1395
2001,1688.838171250935,1395
2002,1677.9415041133175,1395
2003,1606.8854518812666,1395
2004,1532.4825798556374,1395
2005,1602.5400898719442,1395
2006,1594.5359152990163,1395
2007,1509.4653001901984,1395
2008,1528.002808927978,1395
2009,1550.9891279098842,1395
2010,1561.2778410753942,1395
2011,1571.9920828858872,1395
2012,1510.3340620024655,1395
2013,1548.2856567172682,1395
2014,1535.832151422739,1395
2015,1580.2503212599197,1395
2016,1634.0837770927444,1395
2017,1675.3713542355924,1395
2018,1860.12405226168,1395
1985,1550.655858843448,1396
1986,1656.833293083155,1396
1987,1748.3503601435057,1396
1988,1842.8999587198737,1396
1989,1837.4933118778304,1396
1990,1778.3220977874075,1396
1991,1743.8147263514145,1396
1992,1747.219320056696,1396
1993,1703.5674103808392,1396
1994,1771.9789970490854,1396
1995,1837.1924055909665,1396
1996,1784.6044627955841,1396
1997,1801.7867995409933,1396
1998,1834.3692836063985,1396
1999,1846.5521964168913,1396
2000,1873.6264850639236,1396
2001,1923.3541861002493,1396
2002,1871.6089068617252,1396
2003,1746.7198579652354,1396
2004,1739.0569581927346,1396
2005,1728.0045383128981,1396
2006,1703.771515266538,1396
2007,1706.7679068668754,1396
2008,1627.691879204827,1396
2009,1727.4096944846256,1396
2010,1778.387076891641,1396
2011,1868.387057158112,1396
2012,1875.8402406054975,1396
2013,1878.5137800226858,1396
2014,1807.4930348112132,1396
2015,1680.1764771391408,1396
2016,1768.5481501575355,1396
2017,1778.7576646215907,1396
2018,1702.776804881741,1396
1985,1542.1259300466077,1397
1986,1597.698934179313,1397
1987,1566.508693026893,1397
1988,1642.3735670797832,1397
1989,1658.734244109873,1397
1990,1681.063360358773,1397
1991,1655.7238705755426,1397
1992,1598.680973481382,1397
1993,1687.5354476959444,1397
1994,1629.891252869501,1397
1995,1537.7498388988577,1397
1996,1554.263371183468,1397
1997,1628.9323906493294,1397
1998,1601.2579876335972,1397
1999,1734.2888021014062,1397
2000,1858.100444366405,1397
2001,1896.6786056627393,1397
2002,1816.712299735754,1397
2003,1745.2312820931165,1397
2004,1769.344067868857,1397
2005,1746.0870927878007,1397
2006,1782.4398313817119,1397
2007,1846.800252044416,1397
2008,1880.672218094681,1397
2009,1958.1784036588338,1397
2010,1928.2845124887228,1397
2011,1910.9125238414542,1397
2012,1803.8762739938588,1397
2013,1828.9990582048858,1397
2014,1843.7835466593122,1397
2015,1870.0614578409686,1397
2016,1764.234974956033,1397
2017,1712.9385398445743,1397
2018,1884.8515357894007,1397
1985,1473.5152266478203,1398
1986,1369.9081164064773,1398
1987,1425.6641413395153,1398
1988,1442.1868274408127,1398
1989,1336.510145858969,1398
1990,1273.917779075366,1398
1991,1246.217193909817,1398
1992,1193.2465557997468,1398
1993,1206.5743920354664,1398
1994,1465.686177784014,1398
1995,1543.922932310694,1398
1996,1464.5426572320682,1398
1997,1434.744990943601,1398
1998,1338.8926508265818,1398
1999,1346.1592384479477,1398
2000,1282.6149934642617,1398
2001,1224.259736110183,1398
2002,1272.7819666140335,1398
2003,1289.12165697255,1398
2004,1124.081940255156,1398
2005,1197.8901352756416,1398
2006,1294.0542163968362,1398
2007,1369.3035738577187,1398
2008,1303.287570054474,1398
2009,1341.934437969382,1398
2010,1294.6162907229389,1398
2011,1281.2992321746954,1398
2012,1315.8545759448318,1398
2013,1434.0267845602084,1398
2014,1425.5680790922295,1398
2015,1277.3010194465091,1398
2016,1244.5214811014778,1398
2017,1424.5256577848277,1398
2018,1390.8546367895212,1398
1985,1504.9043710803637,1399
1986,1554.4316294960793,1399
1987,1342.3200678757262,1399
1988,1283.666334025244,1399
1989,1271.1553172489544,1399
1990,1340.5804352210812,1399
1991,1382.299922562175,1399
1992,1383.1188530947836,1399
1993,1448.1816267474146,1399
1994,1432.6870766120119,1399
1995,1359.4850608080626,1399
1996,1349.7369054867931,1399
1997,1355.2471847605868,1399
1998,1336.4362777152423,1399
1999,1246.5186483559278,1399
2000,1341.0674954620913,1399
2001,1385.2660200356506,1399
2002,1479.3368951674593,1399
2003,1540.1412321104126,1399
2004,1546.4465730195654,1399
2005,1412.1476106366522,1399
2006,1531.0936696903734,1399
2007,1470.5384946146382,1399
2008,1467.1621847293256,1399
2009,1422.9648400112042,1399
2010,1348.3035221380128,1399
2011,1317.6825705402266,1399
2012,1401.0430329966637,1399
2013,1380.7964269806223,1399
2014,1353.8632913694255,1399
2015,1342.618113431519,1399
2016,1377.2001068668762,1399
2017,1324.6423836549804,1399
2018,1368.236157137496,1399
1985,1524.661744189933,1400
1986,1509.2392769867497,1400
1987,1577.0406400772824,1400
1988,1516.4823209484273,1400
1989,1599.7983436119443,1400
1990,1676.6989049616618,1400
1991,1706.959286135272,1400
1992,1741.3228510549695,1400
1993,1745.976558125915,1400
1994,1625.1077510266578,1400
1995,1784.165763532233,1400
1996,1820.486475866412,1400
1997,1808.4869219633351,1400
1998,1773.8649248578988,1400
1999,1672.1276382597698,1400
2000,1798.0361525775131,1400
2001,1861.4394888367397,1400
2002,1892.7271075542187,1400
2003,1876.818781182879,1400
2004,1909.0700027395153,1400
2005,1945.8965615517207,1400
2006,1888.4519238676833,1400
2007,1941.1578464491813,1400
2008,1979.4785221294728,1400
2009,2009.8115983655878,1400
2010,1966.9782999153738,1400
2011,1903.6246524662592,1400
2012,1981.9059142046628,1400
2013,1891.894357513369,1400
2014,1839.4912076339203,1400
2015,1899.1789807082992,1400
2016,1839.7006069127974,1400
2017,1813.5822225081724,1400
2018,1830.3569887829788,1400
1985,1553.5563393321252,1401
1986,1576.6997910236503,1401
1987,1623.8834583036894,1401
1988,1601.0092019773301,1401
1989,1579.9969257634773,1401
1990,1555.8515391388746,1401
1991,1522.510373926728,1401
1992,1431.8129161339434,1401
1993,1383.925908020971,1401
1994,1477.3633588270454,1401
1995,1542.5293638242254,1401
1996,1555.791540726028,1401
1997,1523.1117966024901,1401
1998,1518.0296711772946,1401
1999,1505.0859552958843,1401
2000,1470.1974154378668,1401
2001,1453.666690365028,1401
2002,1487.8542886795578,1401
2003,1484.2751756592986,1401
2004,1525.04653958353,1401
2005,1514.7163853019479,1401
2006,1690.5495743121783,1401
2007,1824.9786475412907,1401
2008,1941.671749743908,1401
2009,1868.1309771874467,1401
2010,1886.1499416108354,1401
2011,1910.508909650033,1401
2012,1898.1242942677334,1401
2013,1753.6657951644283,1401
2014,1711.5788696955974,1401
2015,1722.365948652217,1401
2016,1782.585269113212,1401
2017,1896.9350521389163,1401
2018,1831.7938399084808,1401
1985,1449.4790495451775,1402
1986,1295.1175251592977,1402
1987,1267.5650027422696,1402
1988,1284.070353165976,1402
1989,1329.3036681934075,1402
1990,1326.7838196694588,1402
1991,1329.5378388834974,1402
1992,1269.7035042721866,1402
1993,1278.4843270276735,1402
1994,1316.4462671783738,1402
1995,1479.512520251201,1402
1996,1336.5195685664908,1402
1997,1279.944516529413,1402
1998,1384.4840427199135,1402
1999,1445.9213832991616,1402
2000,1415.9395804779917,1402
2001,1351.9275655959889,1402
2002,1301.6382544721198,1402
2003,1353.5811266018056,1402
2004,1370.4341760032846,1402
2005,1340.8398876682031,1402
2006,1240.080822425057,1402
2007,1178.2769919627247,1402
2008,1202.0375826499253,1402
2009,1241.1169188481697,1402
2010,1290.5738815924856,1402
2011,1298.3047977065007,1402
2012,1335.7051155071301,1402
2013,1337.018207969514,1402
2014,1372.7206356532326,1402
2015,1315.3024974853352,1402
2016,1345.230062862809,1402
2017,1334.016157611136,1402
2018,1384.4205355117197,1402
1985,1520.2438832344944,1403
1986,1573.4822462578354,1403
1987,1549.6349744892948,1403
1988,1544.2308679917633,1403
1989,1475.4606390147603,1403
1990,1467.6800292336377,1403
1991,1411.693737090468,1403
1992,1433.4794261327343,1403
1993,1525.0390196253788,1403
1994,1597.3393869021638,1403
1995,1660.387192394338,1403
1996,1743.6886348986855,1403
1997,1847.0555826265481,1403
1998,1781.0376831935876,1403
1999,1708.7688447905539,1403
2000,1625.397678406282,1403
2001,1570.7712496503327,1403
2002,1588.3816925676545,1403
2003,1801.3290460437968,1403
2004,1794.5979397078008,1403
2005,1787.037034491016,1403
2006,1775.8670757824657,1403
2007,1713.646516974395,1403
2008,1742.884126078216,1403
2009,1723.5795229653497,1403
2010,1715.492516509031,1403
2011,1679.8988154186604,1403
2012,1641.3108608015482,1403
2013,1570.9124968448964,1403
2014,1588.2118400976497,1403
2015,1661.2121115165212,1403
2016,1654.5720789984987,1403
2017,1757.8379273419775,1403
2018,1886.7213178603342,1403
1993,1432.6149754007936,1404
1994,1298.0220090592009,1404
1995,1248.8210203201688,1404
1996,1247.0479150289102,1404
1997,1308.7237424983718,1404
1998,1338.1949441018483,1404
1999,1212.8059572854843,1404
2000,1185.1176594331325,1404
2001,1237.2316218573087,1404
2002,1257.1500708298586,1404
2003,1316.0101449590522,1404
2004,1325.1065737357178,1404
2005,1264.8932331742922,1404
2006,1241.3619866598294,1404
2007,1274.8087066413016,1404
2008,1237.6347008627904,1404
2009,1336.9048835163076,1404
2010,1394.4299212286699,1404
2011,1229.0641189628823,1404
2012,1242.803565699276,1404
2013,1120.5875453391907,1404
2014,1090.762187605756,1404
2015,1215.320974844039,1404
2016,1272.4428829836238,1404
2017,1385.4134104043467,1404
2018,1292.9227131837397,1404
1985,1506.6024513011255,1405
1986,1487.2507073675904,1405
1987,1459.7415566535647,1405
1988,1452.5147531415575,1405
1989,1446.9088667271803,1405
1990,1442.3373759120889,1405
1991,1461.014106361438,1405
1992,1442.8950774289517,1405
1993,1350.272848261433,1405
1994,1439.4002705346556,1405
1995,1486.6858332758368,1405
1996,1555.6441932023076,1405
1997,1568.7502641963804,1405
1998,1516.3838686969314,1405
1999,1598.2003593874053,1405
2000,1605.719043839214,1405
2001,1671.7712050022535,1405
2002,1639.3561245701817,1405
2003,1591.8006480916752,1405
2004,1617.515118817724,1405
2005,1596.1904736095878,1405
2006,1629.8797725165018,1405
2007,1635.052221764211,1405
2008,1594.3188884350782,1405
2009,1461.9639315361615,1405
2010,1332.5778687023178,1405
2011,1221.466485742335,1405
2012,1225.5060311694128,1405
2013,1343.0559407060734,1405
2014,1504.6396892347987,1405
2015,1583.6268971963766,1405
2016,1550.4204857186344,1405
2017,1533.1045653114263,1405
2018,1608.0033734042665,1405
1985,1427.9489824938914,1406
1986,1353.0934979778237,1406
1987,1363.4410115387843,1406
1988,1421.2609034154075,1406
1989,1429.4021775194658,1406
1990,1519.7804417590107,1406
1991,1481.645132467891,1406
1992,1454.3489398966922,1406
1993,1467.3444718619244,1406
1994,1476.7528833751091,1406
1995,1459.2822290943532,1406
1996,1399.6576562435018,1406
1997,1405.0440074071832,1406
1998,1348.082002419876,1406
1999,1279.9677136532828,1406
2000,1299.509058046746,1406
2001,1309.9107217882972,1406
2002,1267.2104645086654,1406
2003,1294.67232004796,1406
2004,1189.006547132201,1406
2005,1216.7986188540392,1406
2006,1211.106291977544,1406
2007,1329.1274689388645,1406
2008,1410.5730945937403,1406
2009,1423.2458237520455,1406
2010,1358.2784334441776,1406
2011,1348.408651374381,1406
2012,1232.7992504427123,1406
2013,1176.3642335916782,1406
2014,1439.3088966535367,1406
2015,1519.7468717606316,1406
2016,1435.1970754685499,1406
2017,1481.738822269472,1406
2018,1520.2283081643993,1406
1994,1414.9092164372012,1407
1995,1282.6559481881513,1407
1996,1292.8656023841395,1407
1997,1298.1422647613613,1407
1998,1249.7920052822603,1407
1999,1178.5954281015045,1407
2000,1180.898272169774,1407
2001,1254.4461050283933,1407
2002,1424.7755207660914,1407
2003,1487.9238720457108,1407
2004,1597.0121649801374,1407
2005,1505.870264586436,1407
2006,1430.126334354149,1407
2007,1457.7811774918753,1407
2008,1459.5149528757202,1407
2009,1393.8995783751911,1407
2010,1495.896082598737,1407
2011,1481.3842076051121,1407
2012,1445.0577425469291,1407
2013,1367.5032216664029,1407
2014,1328.7699546566237,1407
2015,1337.3753616006832,1407
2016,1293.1859100250372,1407
2017,1292.9327500413108,1407
2018,1434.9410818814897,1407
1985,1541.8233922976724,1408
1990,1443.3471164844216,1408
1991,1420.0698301328885,1408
1992,1590.0328303280683,1408
1993,1667.1182927448444,1408
1994,1650.78502440453,1408
1995,1692.5213640475495,1408
1996,1707.3142579892267,1408
1997,1718.7981335945133,1408
1998,1697.4118164728918,1408
1999,1547.9131449451963,1408
2000,1589.9397466594075,1408
2001,1571.91245641898,1408
2002,1529.2438653790211,1408
2003,1503.7121855978914,1408
2004,1576.4102330909898,1408
2005,1491.0067442402276,1408
2006,1443.84811183697,1408
2007,1483.5388346980308,1408
2008,1560.6560469185922,1408
2009,1490.4972585931494,1408
2010,1517.6509137306336,1408
2011,1437.6609005066591,1408
2012,1471.2601287212128,1408
2013,1451.6124098927314,1408
2014,1435.9223842292201,1408
2015,1481.4744258263527,1408
2016,1477.47213311028,1408
2017,1419.6719221365156,1408
2018,1499.2312122897163,1408
1985,1558.7531401035035,1409
1986,1662.6173319158488,1409
1987,1709.127466353597,1409
1988,1662.247058519656,1409
1989,1546.1932177672265,1409
1990,1578.8298638219526,1409
1991,1629.608334910004,1409
1992,1615.4840477607318,1409
1993,1596.1987928282542,1409
1994,1590.4778292893457,1409
1995,1697.817365221205,1409
1996,1760.262005262007,1409
1997,1784.1844078682302,1409
1998,1772.3088622299651,1409
1999,1715.6222144765434,1409
2000,1789.4547865837733,1409
2001,1879.229592369624,1409
2002,1823.2689469286554,1409
2003,1850.7196401611304,1409
2004,1735.4581401115115,1409
2005,1527.2253263265136,1409
2006,1481.7334056245923,1409
2007,1534.206560975722,1409
2008,1527.4431865927759,1409
2009,1644.2414698537445,1409
2010,1755.4092953773963,1409
2011,1716.4585621007006,1409
2012,1699.092465110275,1409
2013,1650.5474724134892,1409
2014,1585.2103809034274,1409
2015,1713.2670810426762,1409
2016,1782.9071533316103,1409
2017,1715.9742148982496,1409
2018,1699.4533709968252,1409
1985,1480.2274603444596,1410
1986,1472.2836704127883,1410
1987,1564.3099711265277,1410
1988,1492.019605866375,1410
1989,1470.9201245576367,1410
1990,1466.6530747670795,1410
1991,1507.5639754084152,1410
1992,1371.90356091778,1410
1993,1266.9962886419203,1410
1994,1268.5583431942587,1410
1995,1422.687634257644,1410
1996,1428.757821939306,1410
1997,1387.3052993475014,1410
1998,1258.2127112251344,1410
1999,1208.4880744026868,1410
2000,1263.749109210646,1410
2001,1331.6300893274915,1410
2002,1353.0369115287172,1410
2003,1343.6815939363937,1410
2004,1257.8393064937488,1410
2005,1357.2700932515195,1410
2006,1305.9668367862578,1410
2007,1232.129256436856,1410
2008,1241.713124832034,1410
2009,1284.2628918749724,1410
2010,1227.6716619425824,1410
2011,1195.342988308063,1410
2012,1093.3566983742032,1410
2013,1109.2758899100368,1410
2014,1205.2874398276747,1410
2015,1208.443003384131,1410
2016,1150.6079870611486,1410
2017,1143.7095141011714,1410
2018,1253.1521384625726,1410
1985,1458.0163646356652,1411
1986,1408.7101236049432,1411
1987,1358.181124357319,1411
1988,1348.329506320077,1411
1989,1439.5563494965015,1411
1990,1452.9838687338934,1411
1991,1481.5853353960492,1411
1992,1410.3210137938004,1411
1993,1408.7500047234867,1411
1994,1343.1786674549599,1411
1995,1476.8032520467464,1411
1996,1483.2286829329923,1411
1997,1403.022496073575,1411
1998,1294.0384319909435,1411
1999,1273.6321248934794,1411
2000,1283.606867340942,1411
2001,1254.4591532376082,1411
2002,1129.877102371258,1411
2003,1207.4784569144472,1411
2004,1268.2091150439915,1411
2005,1227.5466757230377,1411
2006,1206.4523486875687,1411
2007,1173.841082500798,1411
2008,1172.5104040216704,1411
2009,1089.2031246979927,1411
2010,1102.086983886906,1411
2011,1208.6540231169097,1411
2012,1267.6043096347305,1411
2013,1275.8645316827754,1411
2014,1343.3606757966172,1411
2015,1321.544269269248,1411
2016,1375.7685246915878,1411
2017,1414.384625001693,1411
2018,1344.351744414374,1411
1985,1538.345311487094,1412
1986,1671.4961049825297,1412
1987,1645.0453331164758,1412
1988,1633.9830902273732,1412
1989,1648.5203627061608,1412
1990,1625.2290874064531,1412
1991,1682.4351263045235,1412
1992,1664.518890681001,1412
1993,1691.3030855484615,1412
1994,1689.5140799462415,1412
1995,1750.1513510162124,1412
1996,1658.4653582105177,1412
1997,1600.0165914536979,1412
1998,1620.1075588457995,1412
1999,1695.7012701104409,1412
2000,1696.6541278304924,1412
2001,1617.906471698862,1412
2002,1670.3491649723285,1412
2003,1645.8110039146443,1412
2004,1711.3756212695728,1412
2005,1790.3604444604478,1412
2006,1761.474017834774,1412
2007,1791.6209171865457,1412
2008,1676.8307064630205,1412
2009,1710.2623622783656,1412
2010,1739.3985429031143,1412
2011,1753.795956218238,1412
2012,1685.2443820727865,1412
2013,1629.7025732092748,1412
2014,1639.2817217379202,1412
2015,1564.1467050976137,1412
2016,1611.4472357839093,1412
2017,1648.738169195335,1412
2018,1569.668961027373,1412
2005,1485.9200845960909,1413
2006,1368.6575479064945,1413
2007,1292.8829201984815,1413
2008,1230.35532309546,1413
2009,1239.8630620579963,1413
2010,1308.752015775102,1413
2011,1378.506531350076,1413
2012,1293.1735177572818,1413
2013,1297.3578630893794,1413
2014,1335.2764134965653,1413
2015,1346.5197305951995,1413
2016,1449.611580120258,1413
2017,1418.3435398914162,1413
2018,1535.2485509747723,1413
1985,1456.3887035994821,1414
1986,1484.7281368616104,1414
1987,1521.4179680074208,1414
1988,1545.375336652614,1414
1989,1466.8094422862255,1414
1990,1401.349261738306,1414
1991,1404.4113658615677,1414
1992,1389.3750524584734,1414
1993,1381.488807969902,1414
1994,1381.7815437175032,1414
1995,1456.3179175785542,1414
1996,1493.7488314831994,1414
1997,1401.8315932834334,1414
1998,1267.6924933962011,1414
1999,1308.1921988253066,1414
2000,1358.1950258895315,1414
2001,1411.3223998657438,1414
2002,1531.2134877746016,1414
2003,1581.2239282149171,1414
2004,1596.4531714450588,1414
2005,1513.2591815361236,1414
2006,1538.0386653940611,1414
2007,1531.3667695281479,1414
2008,1523.0598361946807,1414
2009,1441.6011377438379,1414
2010,1441.3513945043667,1414
2011,1396.169006436107,1414
2012,1375.2958571230422,1414
2013,1410.915604066118,1414
2014,1537.5401269786985,1414
2015,1575.2716346459367,1414
2016,1616.2537137329375,1414
2017,1623.0723311322183,1414
2018,1548.6692140877742,1414
2002,1460.6707880946296,1415
2003,1367.2179274084065,1415
2004,1352.6072389742499,1415
2005,1384.7449042161077,1415
2006,1285.4468485546925,1415
2007,1231.69535843132,1415
2008,1223.8406667984598,1415
2009,1335.5634411525857,1415
2010,1369.9558611756318,1415
2011,1361.0366830279456,1415
2012,1346.3236049083164,1415
2013,1319.1750403454344,1415
2014,1282.412805622972,1415
2015,1321.6491191864318,1415
2016,1363.9164766148576,1415
2017,1320.7974277283936,1415
2018,1312.205731732539,1415
1985,1418.7534895702975,1416
1986,1360.5751613505258,1416
1987,1279.4504674175823,1416
1988,1278.4976045043131,1416
1989,1240.815729576809,1416
1990,1189.706547490266,1416
1991,1250.6218640770862,1416
1992,1282.1045534321986,1416
1993,1277.6616448837037,1416
1994,1272.071685330564,1416
1995,1327.1110296272873,1416
1996,1284.6675006065336,1416
1997,1318.902565056244,1416
1998,1254.1313683510089,1416
1999,1367.8777080176567,1416
2000,1363.3518203400147,1416
2001,1346.0934931717104,1416
2002,1276.7159112464667,1416
2003,1416.2663877244388,1416
2004,1485.5110795914065,1416
2005,1513.7696545127887,1416
2006,1513.6371783289094,1416
2007,1530.378715548754,1416
2008,1597.117020511094,1416
2009,1575.3450420728677,1416
2010,1583.781649626623,1416
2011,1582.541108394941,1416
2012,1582.711387749333,1416
2013,1655.1352575421363,1416
2014,1630.8594023733656,1416
2015,1575.8955803149615,1416
2016,1525.449258100246,1416
2017,1567.2837188313001,1416
2018,1694.9436548873946,1416
1985,1522.3024101639166,1417
1986,1608.5513848223025,1417
1987,1569.4690626871188,1417
1988,1695.3486006817388,1417
1989,1725.1398719851072,1417
1990,1739.9290406862117,1417
1991,1800.3784038064473,1417
1992,1849.6616169354238,1417
1993,1885.9577194533736,1417
1994,1870.0725191248828,1417
1995,1861.9200428135887,1417
1996,1931.4375585678658,1417
1997,1906.1471509286487,1417
1998,1929.3390867092855,1417
1999,1887.3616250733526,1417
2000,1877.3327405834339,1417
2001,1831.329058769057,1417
2002,1886.0308484838174,1417
2003,1785.0993373195158,1417
2004,1757.8064161041168,1417
2005,1696.8847762527178,1417
2006,1786.3155038207556,1417
2007,1937.1765071607426,1417
2008,1977.5203481943854,1417
2009,2015.7744629877488,1417
2010,1879.0869685736297,1417
2011,1765.8372564211763,1417
2012,1747.396765002058,1417
2013,1829.5342106717467,1417
2014,1855.3126415275005,1417
2015,1887.7868421406465,1417
2016,1848.671794372806,1417
2017,1811.6948343565448,1417
2018,1908.1272948002886,1417
1985,1495.8934655761918,1418
1986,1545.1459999118674,1418
1987,1520.405757742964,1418
1988,1470.5827111181404,1418
1989,1429.6327660603881,1418
1990,1587.9770243802216,1418
1991,1615.653909142001,1418
1992,1577.3637649976838,1418
1993,1685.8151849262697,1418
1994,1661.5001452040563,1418
1995,1606.8587273643457,1418
1996,1529.5296911602707,1418
1997,1491.8857170082863,1418
