,Season,SeasonElo,TeamID
72497,2017,1322.11552,1286
81870,2018,1178.791567,1286
1307,2003,1435.340107,1287
6703,2004,1477.736538,1287
11116,2005,1430.352665,1287
15133,2006,1143.828348,1287
20655,2007,1290.140218,1287
24914,2008,1196.110939,1287
29830,2009,1273.640782,1287
35735,2010,1501.741554,1287
40706,2011,1645.41797,1287
45969,2012,1519.969418,1287
51035,2013,1421.984085,1287
56093,2014,1500.688662,1287
61588,2015,1420.383734,1287
67550,2016,1575.27032,1287
72663,2017,1380.005447,1287
81448,2018,1231.101895,1287
1079,2003,1263.122696,1288
6495,2004,1364.319076,1288
9996,2005,1194.630311,1288
14687,2006,1148.754848,1288
20133,2007,1017.638606,1288
24840,2008,1379.37793,1288
29711,2009,1386.239632,1288
35302,2010,1611.429291,1288
40901,2011,1464.534875,1288
46056,2012,1337.145169,1288
51483,2013,1326.808611,1288
55959,2014,1387.001155,1288
61659,2015,1300.618702,1288
68424,2016,1012.176787,1288
72428,2017,1131.163418,1288
81989,2018,1130.081822,1288
4209,2003,1109.825366,1289
1642,2003,1428.12279,1290
6803,2004,1523.041398,1290
10564,2005,1513.160121,1290
15220,2006,1210.847453,1290
20222,2007,1291.577291,1290
24729,2008,1319.733152,1290
29722,2009,1277.172019,1290
35133,2010,964.3018825,1290
40778,2011,1097.06649,1290
45942,2012,1113.578082,1290
51432,2013,1314.110724,1290
56200,2014,984.5533308,1290
61351,2015,914.6208115,1290
66924,2016,878.9096103,1290
72136,2017,950.6754144,1290
81861,2018,942.8287999,1290
2043,2003,1438.170101,1291
5489,2004,1188.822382,1291
10303,2005,1398.628005,1291
14832,2006,1113.137075,1291
19820,2007,1221.953966,1291
25072,2008,1392.365436,1291
30025,2009,1582.834008,1291
35100,2010,1567.727565,1291
40470,2011,1386.788927,1291
45846,2012,1206.100838,1291
52055,2013,1262.81718,1291
56008,2014,1425.044635,1291
61771,2015,1427.38129,1291
67125,2016,1399.143413,1291
73377,2017,1284.96466,1291
81606,2018,1418.997511,1291
972,2003,1394.068509,1292
6704,2004,1610.576612,1292
10843,2005,1654.1036,1292
14864,2006,1644.093646,1292
20115,2007,1507.768182,1292
25067,2008,1441.475064,1292
30223,2009,1523.998709,1292
35373,2010,1361.039655,1292
40537,2011,1497.937862,1292
45756,2012,1725.675237,1292
51142,2013,1791.226541,1292
56201,2014,1840.171157,1292
61863,2015,1640.181944,1292
67409,2016,1670.552247,1292
73706,2017,1779.530801,1292
81951,2018,1746.716977,1292
2146,2003,1586.190506,1293
5721,2004,1711.312016,1293
11335,2005,1643.660032,1293
15219,2006,1587.243594,1293
19813,2007,1597.819196,1293
25264,2008,1453.009576,1293
30399,2009,1518.289245,1293
35422,2010,1644.443608,1293
40698,2011,1713.584832,1293
46007,2012,1821.531789,1293
51457,2013,1901.561163,1293
56460,2014,1457.41235,1293
61654,2015,1545.440497,1293
66988,2016,1588.887639,1293
73599,2017,1505.655894,1293
81765,2018,1775.17164,1293
9816,2005,1308.630522,1294
14785,2006,1067.970797,1294
19579,2007,1114.143259,1294
24842,2008,1275.801262,1294
30099,2009,1353.682577,1294
34998,2010,1571.059537,1294
40867,2011,1498.652911,1294
46049,2012,1500.377669,1294
51771,2013,1286.236177,1294
57091,2014,1479.822968,1294
62019,2015,1324.619619,1294
67375,2016,1186.051748,1294
72208,2017,1254.283748,1294
81988,2018,1562.074389,1294
14866,2006,1455.956645,1295
20687,2007,1511.017776,1295
24740,2008,1563.159496,1295
30412,2009,1577.10416,1295
35166,2010,1554.171483,1295
40452,2011,1533.631905,1295
45609,2012,1574.587667,1295
51755,2013,1630.687169,1295
56203,2014,1657.907745,1295
61728,2015,1669.172853,1295
67195,2016,1595.780465,1295
72331,2017,1549.505895,1295
81857,2018,1492.885023,1295
1138,2003,1429.67422,1296
5653,2004,1474.417372,1296
10618,2005,1519.629231,1296
15160,2006,1576.357254,1296
20219,2007,1421.690705,1296
24374,2008,1237.292346,1296
29758,2009,1263.37819,1296
35508,2010,1226.300823,1296
41120,2011,1257.142117,1296
45922,2012,1119.146787,1296
51347,2013,1103.024957,1296
56768,2014,1146.672588,1296
62264,2015,1381.627943,1296
67497,2016,1512.44303,1296
72254,2017,1407.760837,1296
81852,2018,1329.263648,1296
52137,2013,1398.736529,1297
56884,2014,1266.457365,1297
61552,2015,1153.986371,1297
67352,2016,1299.715176,1297
73601,2017,1525.973774,1297
81727,2018,1612.605228,1297
1081,2003,1411.017286,1298
5713,2004,1151.532231,1298
10868,2005,1154.656041,1298
14798,2006,1284.940391,1298
19549,2007,1357.548203,1298
24464,2008,1149.151426,1298
29739,2009,1478.387435,1298
34970,2010,1351.101782,1298
40219,2011,1279.590021,1298
45535,2012,1211.986448,1298
50920,2013,1085.316886,1298
56354,2014,1181.282458,1298
61539,2015,1092.879959,1298
66879,2016,1526.15784,1298
72306,2017,1324.844767,1298
81638,2018,1401.391659,1298
1596,2003,1312.333814,1299
5804,2004,1017.465744,1299
10764,2005,1025.312433,1299
15125,2006,979.3287299,1299
20240,2007,1017.573411,1299
24658,2008,1378.670168,1299
30091,2009,1292.853336,1299
35189,2010,1264.211372,1299
42145,2011,1230.899731,1299
46927,2012,1132.284337,1299
51800,2013,1256.614059,1299
56388,2014,1329.858039,1299
61586,2015,956.4466242,1299
66880,2016,1107.266789,1299
72477,2017,990.64022,1299
81982,2018,1218.511994,1299
24870,2008,1277.744915,1300
30313,2009,994.2331509,1300
35010,2010,973.4229427,1300
42480,2011,1098.028211,1300
46276,2012,1161.389158,1300
50881,2013,1324.00318,1300
57748,2014,1520.459845,1300
61729,2015,1673.284084,1300
68427,2016,1354.59253,1300
72368,2017,1389.581706,1300
82024,2018,1261.980266,1300
1396,2003,1627.209003,1301
5732,2004,1691.673475,1301
10757,2005,1799.663452,1301
14867,2006,1892.902576,1301
19892,2007,1725.648385,1301
24882,2008,1680.946043,1301
30259,2009,1667.746034,1301
35423,2010,1774.268322,1301
40700,2011,1796.230993,1301
46008,2012,1677.763057,1301
51300,2013,1849.638257,1301
56462,2014,1811.043989,1301
61827,2015,1839.568299,1301
67305,2016,1739.163086,1301
72200,2017,1722.49748,1301
81883,2018,1848.529398,1301
46175,2012,1385.408627,1303
51274,2013,1139.869664,1303
55843,2014,1282.665278,1303
61739,2015,1437.175724,1303
67170,2016,1413.271276,1303
73380,2017,1529.501015,1303
81786,2018,1280.033233,1303
1265,2003,1564.614178,1304
6472,2004,1660.537638,1304
10319,2005,1571.736376,1304
14924,2006,1636.111864,1304
20223,2007,1729.801705,1304
24828,2008,1647.201013,1304
29981,2009,1794.985252,1304
35363,2010,1707.498062,1304
40518,2011,1687.740266,1304
45850,2012,1722.953082,1304
51307,2013,1573.434357,1304
56356,2014,1692.273333,1304
61713,2015,1869.923819,1304
67019,2016,1635.14855,1304
72553,2017,1654.456363,1304
81695,2018,1867.832323,1304
1140,2003,1486.291806,1305
6726,2004,1696.73185,1305
10276,2005,1781.190364,1305
14901,2006,1881.30813,1305
19975,2007,1909.275646,1305
25012,2008,1798.349162,1305
29966,2009,1621.509265,1305
35425,2010,1680.252493,1305
40530,2011,1525.200619,1305
45623,2012,1582.76856,1305
50995,2013,1588.169098,1305
56128,2014,1474.679136,1305
61709,2015,1470.008222,1305
67250,2016,1445.827149,1305
72205,2017,1715.559271,1305
81995,2018,1856.44015,1305
1800,2003,1307.500462,1306
5540,2004,1262.056534,1306
10113,2005,1290.808754,1306
14720,2006,1256.408291,1306
19797,2007,1262.725678,1306
24834,2008,1265.483356,1306
30121,2009,1192.746603,1306
35695,2010,1384.747842,1306
40912,2011,1251.029022,1306
46138,2012,1267.521973,1306
51146,2013,1209.938911,1306
56516,2014,1126.280859,1306
61927,2015,1258.491947,1306
67291,2016,1373.939909,1306
72413,2017,1499.601711,1306
81746,2018,1171.947412,1306
1159,2003,1376.596301,1307
5809,2004,1450.056294,1307
10321,2005,1663.020092,1307
14915,2006,1742.955652,1307
20111,2007,1631.784434,1307
24761,2008,1620.15172,1307
29930,2009,1717.302936,1307
35191,2010,1882.255343,1307
41877,2011,1883.847105,1307
46139,2012,1909.975861,1307
51038,2013,2018.919093,1307
56464,2014,2021.292826,1307
61656,2015,1834.662717,1307
67251,2016,1741.336074,1307
72273,2017,1572.939399,1307
82028,2018,1718.709279,1307
1023,2003,1615.681104,1308
6705,2004,1429.133388,1308
10257,2005,1339.988442,1308
14957,2006,1315.67296,1308
19893,2007,1698.615919,1308
24660,2008,1616.395569,1308
30079,2009,1634.871341,1308
35476,2010,1552.397808,1308
40702,2011,1560.077103,1308
46015,2012,1686.778179,1308
51302,2013,1722.711874,1308
56176,2014,1821.698283,1308
61533,2015,1672.276283,1308
67003,2016,1646.988184,1308
72414,2017,1667.155338,1308
82025,2018,1775.391965,1308
1997,2003,1531.004113,1309
6247,2004,1451.656704,1309
10264,2005,1463.101106,1309
15178,2006,1354.050555,1309
19534,2007,1366.596711,1309
25183,2008,1391.728079,1309
30139,2009,1341.905673,1309
35494,2010,1195.404126,1309
51942,2013,1053.320145,1309
57043,2014,1080.952429,1309
62241,2015,1216.089704,1309
68760,2016,1216.673389,1309
72733,2017,1283.53484,1309
81945,2018,1321.79427,1309
1141,2003,1459.1644,1310
5709,2004,1697.275707,1310
10059,2005,1615.430209,1310
14934,2006,1553.460178,1310
20565,2007,1445.683739,1310
24981,2008,1566.985584,1310
29992,2009,1652.3136,1310
35121,2010,1742.955605,1310
40512,2011,1370.802762,1310
45824,2012,1290.893595,1310
51039,2013,1374.958764,1310
56410,2014,1285.84251,1310
62066,2015,1194.909927,1310
67075,2016,1205.283687,1310
72475,2017,1405.901006,1310
81736,2018,1477.145564,1310
1346,2003,1346.291561,1311
7010,2004,1027.969725,1311
11351,2005,1038.39899,1311
14869,2006,1012.091214,1311
19418,2007,1101.254348,1311
24871,2008,1350.329298,1311
29931,2009,1373.338499,1311
34820,2010,1409.722647,1311
39372,2011,1348.862547,1311
45479,2012,1116.234264,1311
51528,2013,1156.49773,1311
56772,2014,1224.01036,1311
62048,2015,1261.404897,1311
67662,2016,1187.329662,1311
72321,2017,1271.098829,1311
81997,2018,1500.680595,1311
19708,2007,1172.640623,1312
24533,2008,940.015958,1312
30013,2009,750.4946865,1312
35347,2010,777.5626651,1312
40967,2011,988.9436209,1312
46403,2012,1101.442203,1312
51705,2013,1142.033023,1312
55863,2014,1371.381902,1312
61355,2015,1219.252237,1312
67099,2016,1494.431782,1312
72275,2017,1308.981803,1312
81553,2018,1263.246868,1312
1327,2003,1448.432667,1313
5625,2004,1181.371942,1313
10228,2005,1249.780252,1313
14942,2006,1355.400914,1313
20114,2007,1164.485403,1313
25022,2008,1136.079175,1313
30288,2009,1169.391972,1313
35030,2010,1115.163005,1313
40756,2011,1198.393231,1313
46057,2012,1421.947596,1313
50800,2013,1343.130479,1313
56466,2014,1458.804091,1313
61659,2015,1386.624511,1313
67342,2016,1335.014847,1313
72408,2017,1265.46919,1313
81935,2018,1270.097258,1313
1202,2003,1664.512138,1314
5755,2004,1742.224308,1314
10207,2005,1944.290032,1314
15039,2006,2086.732591,1314
19894,2007,2090.59794,1314
25580,2008,2220.706831,1314
29787,2009,2267.604203,1314
34999,2010,2129.120324,1314
42115,2011,1825.003942,1314
45804,2012,2060.207408,1314
51303,2013,2032.384466,1314
56467,2014,2040.03024,1314
61730,2015,2001.266596,1314
67274,2016,2045.151704,1314
72476,2017,2163.414847,1314
82035,2018,2073.475159,1314
32235,2009,1330.204659,1315
35130,2010,1129.51442,1315
40515,2011,1015.829167,1315
45964,2012,1208.291994,1315
51522,2013,1174.039701,1315
56901,2014,1372.796391,1315
61749,2015,1332.413283,1315
68646,2016,1302.640093,1315
73010,2017,1466.304543,1315
81933,2018,1336.345835,1315
15501,2006,1332.066368,1316
19609,2007,1041.468267,1316
25053,2008,885.537218,1316
30228,2009,869.7172835,1316
35619,2010,1140.78226,1316
40713,2011,1266.521379,1316
45499,2012,1495.945876,1316
50876,2013,1474.445503,1316
56133,2014,1349.528471,1316
61661,2015,1471.208375,1316
66981,2016,1620.776424,1316
72308,2017,1319.702561,1316
81632,2018,1321.187237,1316
1166,2003,1473.369942,1317
5736,2004,1260.275927,1317
10160,2005,1466.864816,1317
15300,2006,1327.850304,1317
19895,2007,1535.604617,1317
25148,2008,1617.601342,1317
30219,2009,1601.96548,1317
35478,2010,1607.587267,1317
42085,2011,1612.236737,1317
46187,2012,1473.851218,1317
51149,2013,1480.666821,1317
56301,2014,1424.13508,1317
62199,2015,1438.66286,1317
67333,2016,1210.395827,1317
72450,2017,1209.689037,1317
81890,2018,1329.320582,1317
1203,2003,1442.464973,1318
6380,2004,1440.860806,1318
10060,2005,1482.455279,1318
15165,2006,1669.139183,1318
19775,2007,1516.385862,1318
24742,2008,1541.264853,1318
29797,2009,1487.461422,1318
35364,2010,1575.338962,1318
41128,2011,1506.671341,1318
46193,2012,1486.419267,1318
51953,2013,1542.501873,1318
56344,2014,1525.705201,1318
61662,2015,1630.798512,1318
67108,2016,1606.879427,1318
72241,2017,1517.393291,1318
81863,2018,1753.485597,1318
1144,2003,1606.300426,1319
6501,2004,1503.729812,1319
9911,2005,1470.491165,1319
14732,2006,1333.907168,1319
19743,2007,1508.845738,1319
24823,2008,1530.12797,1319
29934,2009,1469.606385,1319
35185,2010,1361.304333,1319
40736,2011,1515.904023,1319
45856,2012,1367.636313,1319
51954,2013,1202.601881,1319
56248,2014,1222.655592,1319
61353,2015,1434.935322,1319
67370,2016,1348.048654,1319
72071,2017,1093.33173,1319
81868,2018,1079.48081,1319
2149,2003,1423.058154,1320
5711,2004,1469.444013,1320
11036,2005,1725.985574,1320
15040,2006,1747.883835,1320
19628,2007,1808.81701,1320
24662,2008,1723.351612,1320
29935,2009,1606.952182,1320
35303,2010,1839.050058,1320
40848,2011,1861.122937,1320
45696,2012,1828.316989,1320
51150,2013,1653.684683,1320
56557,2014,1630.696158,1320
61663,2015,1771.202407,1320
67504,2016,1854.949028,1320
72683,2017,1768.354338,1320
81694,2018,1575.595521,1320
1050,2003,1475.107576,1321
5303,2004,1498.618892,1321
10782,2005,1583.5469,1321
14502,2006,1588.315334,1321
20187,2007,1568.440715,1321
25258,2008,1492.45096,1321
29936,2009,1649.63577,1321
35480,2010,1842.546989,1321
40990,2011,1753.194762,1321
45743,2012,1713.467199,1321
51662,2013,1656.040542,1321
56155,2014,1556.775751,1321
61520,2015,1625.013614,1321
67308,2016,1678.668386,1321
72417,2017,1791.168448,1321
81656,2018,1612.243842,1321
1542,2003,1390.905255,1322
5745,2004,1219.598972,1322
10294,2005,1326.810051,1322
15251,2006,1643.239903,1322
19745,2007,1697.297944,1322
24452,2008,1301.282665,1322
29707,2009,1305.595934,1322
35409,2010,1186.972351,1322
40555,2011,1296.675526,1322
45797,2012,1408.108767,1322
51955,2013,1433.474672,1322
56570,2014,1480.452782,1322
62365,2015,1452.910332,1322
68793,2016,1142.284704,1322
74060,2017,1203.312324,1322
81724,2018,1040.92208,1322
775,2003,1718.223887,1323
5860,2004,1670.126806,1323
10508,2005,1707.681128,1323
15091,2006,1727.007665,1323
20441,2007,1877.460072,1323
24664,2008,1889.626635,1323
29937,2009,1990.100492,1323
35001,2010,1816.211622,1323
40250,2011,2063.769721,1323
45753,2012,1838.590029,1323
51151,2013,1971.021744,1323
56469,2014,1862.541327,1323
61535,2015,1752.871507,1323
67309,2016,2032.038197,1323
72477,2017,1925.835184,1323
81921,2018,1871.467035,1323
1357,2003,1485.517731,1324
5159,2004,1555.411627,1324
10253,2005,1350.209232,1324
14893,2006,1460.628966,1324
19629,2007,1464.699082,1324
24940,2008,1393.585957,1324
30492,2009,1579.905383,1324
35194,2010,1621.036219,1324
40587,2011,1782.92069,1324
45697,2012,1795.981342,1324
51152,2013,1497.351416,1324
56470,2014,1469.577156,1324
61359,2015,1402.551023,1324
67253,2016,1637.65348,1324
72419,2017,1710.845423,1324
81848,2018,1487.030563,1324
1493,2003,1457.516752,1325
5388,2004,1471.315625,1325
11282,2005,1454.987254,1325
15468,2006,1714.513399,1325
20396,2007,1656.794358,1325
24921,2008,1576.30092,1325
30074,2009,1635.188106,1325
35540,2010,1573.534161,1325
40754,2011,1629.698315,1325
46144,2012,1776.368828,1325
51152,2013,1777.13462,1325
56635,2014,1694.295923,1325
62237,2015,1486.084756,1325
67254,2016,1524.448126,1325
72655,2017,1641.221434,1325
81853,2018,1482.959053,1325
1329,2003,1545.274896,1326
5494,2004,1568.82251,1326
10162,2005,1601.079235,1326
15041,2006,1805.917252,1326
20175,2007,2014.324778,1326
24605,2008,1990.816327,1326
30382,2009,1915.290183,1326
35195,2010,1956.261372,1326
40816,2011,2177.530417,1326
45927,2012,2235.297735,1326
51305,2013,2133.021119,1326
56574,2014,2192.208471,1326
61871,2015,1983.927043,1326
67212,2016,1702.030456,1326
72296,2017,1863.461752,1326
81701,2018,1906.257155,1326
1322,2003,1602.075584,1328
6800,2004,1755.842584,1328
10848,2005,1794.339292,1328
14874,2006,1915.378384,1328
19899,2007,1747.481378,1328
24720,2008,1765.984957,1328
29834,2009,1931.850668,1328
35043,2010,1809.467287,1328
40630,2011,1563.959089,1328
45959,2012,1771.628483,1328
50964,2013,1722.252439,1328
56390,2014,1875.469589,1328
61598,2015,1963.889938,1328
67508,2016,2140.350878,1328
72458,2017,1967.255432,1328
81898,2018,1785.553719,1328
1147,2003,1630.465954,1329
6815,2004,1820.285345,1329
10094,2005,2075.942768,1329
14690,2006,1884.425419,1329
19498,2007,1842.402657,1329
24922,2008,1741.142382,1329
29847,2009,1730.626197,1329
35056,2010,1884.661765,1329
40462,2011,1910.417595,1329
45961,2012,1786.246262,1329
51359,2013,1877.523472,1329
56259,2014,2040.397308,1329
61873,2015,1908.597785,1329
67256,2016,1674.209296,1329
72398,2017,1729.835609,1329
81927,2018,1897.386159,1329
1962,2003,1600.243706,1330
5637,2004,1455.776593,1330
10826,2005,1686.332959,1330
14768,2006,1803.60857,1330
19634,2007,1737.292654,1330
24504,2008,1752.734493,1330
30195,2009,1560.597365,1330
35197,2010,1672.228633,1330
40631,2011,1841.527927,1330
45886,2012,1747.116415,1330
50997,2013,1424.725368,1330
56534,2014,1352.472526,1330
61537,2015,1640.002426,1330
67225,2016,1648.334646,1330
72530,2017,1681.858229,1330
82009,2018,1708.293069,1330
1148,2003,1604.035604,1331
5308,2004,1540.701117,1331
10911,2005,1632.333654,1331
14932,2006,1672.52381,1331
20479,2007,1612.134608,1331
24845,2008,1687.230463,1331
30002,2009,1582.705978,1331
35198,2010,1545.63316,1331
40708,2011,1619.234895,1331
45882,2012,1670.531894,1331
51957,2013,1671.900818,1331
56065,2014,1577.427791,1331
61963,2015,1514.509629,1331
67025,2016,1620.165833,1331
72314,2017,1316.290258,1331
81825,2018,1397.133128,1331
1207,2003,1621.528492,1332
5811,2004,1718.707073,1332
10327,2005,1691.680017,1332
15038,2006,1633.157282,1332
19965,2007,1862.675998,1332
24567,2008,1933.695015,1332
29810,2009,1781.978077,1332
35444,2010,1498.249613,1332
40519,2011,1617.130885,1332
46023,2012,1733.589405,1332
51155,2013,1908.095214,1332
56528,2014,1985.71747,1332
61875,2015,1850.076807,1332
67204,2016,1912.879874,1332
72423,2017,2033.813098,1332
82005,2018,1811.492224,1332
1332,2003,1584.918435,1333
5660,2004,1403.440866,1333
10453,2005,1612.495069,1333
15044,2006,1557.439328,1333
19593,2007,1493.266624,1333
25002,2008,1513.875893,1333
30145,2009,1329.251558,1333
35262,2010,1579.486896,1333
40760,2011,1475.089,1333
46074,2012,1601.682748,1333
51240,2013,1731.385626,1333
56774,2014,1570.588951,1333
61964,2015,1669.153874,1333
67436,2016,1698.410952,1333
72312,2017,1543.846044,1333
81961,2018,1677.594718,1333
1233,2003,1514.431548,1334
6199,2004,1443.857106,1334
10454,2005,1807.634436,1334
14875,2006,1814.525163,1334
19911,2007,1523.642245,1334
24810,2008,1615.178322,1334
30146,2009,1602.687442,1334
35199,2010,1638.915935,1334
40798,2011,1537.834281,1334
46354,2012,1357.002278,1334
51157,2013,1550.652878,1334
56265,2014,1739.05729,1334
61945,2015,1473.952369,1334
68224,2016,1324.338799,1334
72607,2017,1446.885584,1334
81781,2018,1477.658053,1334
1807,2003,1536.598609,1335
6659,2004,1746.370506,1335
10070,2005,1688.520673,1335
14748,2006,1618.96633,1335
19822,2007,1689.587028,1335
24516,2008,1332.740513,1335
29755,2009,1334.26142,1335
35420,2010,1135.534868,1335
40464,2011,1290.555259,1335
45505,2012,1414.649481,1335
50892,2013,1476.388721,1335
56376,2014,1371.605117,1335
61669,2015,1245.008809,1335
66879,2016,1370.390112,1335
72439,2017,1401.115461,1335
82040,2018,1746.598307,1335
1084,2003,1368.521075,1336
6363,2004,1437.44462,1336
10166,2005,1386.11815,1336
14876,2006,1360.858504,1336
19793,2007,1573.049265,1336
24927,2008,1468.796205,1336
29793,2009,1696.019625,1336
34972,2010,1657.043266,1336
40557,2011,1650.433911,1336
45546,2012,1805.300096,1336
51028,2013,1493.617314,1336
56319,2014,1626.873275,1336
61540,2015,1728.538631,1336
67116,2016,1620.110784,1336
72209,2017,1676.540212,1336
81777,2018,1843.149434,1336
1397,2003,1574.890625,1337
5539,2004,1497.378977,1337
10184,2005,1657.025076,1337
14776,2006,1533.563987,1337
19633,2007,1350.614611,1337
24587,2008,1446.798876,1337
29963,2009,1226.747506,1337
35140,2010,1265.797172,1337
40304,2011,1337.110594,1337
45856,2012,1452.178306,1337
51043,2013,1392.622259,1337
56193,2014,1417.025083,1337
61965,2015,1572.69519,1337
67171,2016,1562.160086,1337
72345,2017,1458.930253,1337
81790,2018,1256.545391,1337
1150,2003,1714.282379,1338
6319,2004,1975.993457,1338
11443,2005,1970.596374,1338
14876,2006,1980.133417,1338
19692,2007,2036.512703,1338
24811,2008,2003.964779,1338
29794,2009,2062.575956,1338
35123,2010,2037.449292,1338
40305,2011,2016.237952,1338
45807,2012,2017.842589,1338
51044,2013,1842.346913,1338
56319,2014,2041.46651,1338
61877,2015,1885.817843,1338
67310,2016,1788.416888,1338
72326,2017,1821.382782,1338
81871,2018,1391.157153,1338
1731,2003,1505.036696,1339
5536,2004,1523.513756,1339
10167,2005,1564.667662,1339
14772,2006,1345.917959,1339
19520,2007,1369.536181,1339
24529,2008,1367.532338,1339
29941,2009,1391.783171,1339
35045,2010,1740.691956,1339
40253,2011,1718.675075,1339
45823,2012,1554.699676,1339
51123,2013,1316.322742,1339
56066,2014,1394.649548,1339
61667,2015,1546.368638,1339
66969,2016,1562.194397,1339
73612,2017,1450.125626,1339
81693,2018,1210.254446,1339
1234,2003,1368.804162,1340
5575,2004,1273.507683,1340
10162,2005,1324.675426,1340
14463,2006,1422.399737,1340
19956,2007,1465.089389,1340
24670,2008,1529.002338,1340
29942,2009,1733.138625,1340
35200,2010,1600.617862,1340
40809,2011,1412.765186,1340
46075,2012,1355.102558,1340
51641,2013,1357.613821,1340
56612,2014,1210.535729,1340
61698,2015,1391.041304,1340
67617,2016,1248.278818,1340
72636,2017,1386.643276,1340
81923,2018,1438.883142,1340
1450,2003,1410.546918,1341
5867,2004,1343.054875,1341
10893,2005,1088.1143,1341
14849,2006,983.5946031,1341
19994,2007,879.725157,1341
25106,2008,1026.639477,1341
30262,2009,1049.314514,1341
35287,2010,1178.079916,1341
40317,2011,1060.980834,1341
46278,2012,1033.337108,1341
51330,2013,974.3754416,1341
56564,2014,1117.567652,1341
61265,2015,1117.559753,1341
67197,2016,1220.344631,1341
72380,2017,1151.782775,1341
82002,2018,1251.637339,1341
25081,2008,1237.363877,1342
29795,2009,1310.379787,1342
35088,2010,1248.480672,1342
40353,2011,1159.244096,1342
45613,2012,1331.464923,1342
52547,2013,1036.029688,1342
56320,2014,1172.57877,1342
61989,2015,905.8601457,1342
66861,2016,1055.543087,1342
72167,2017,1080.812978,1342
81564,2018,1011.068089,1342
1029,2003,1491.743727,1343
5503,2004,1642.796831,1343
10209,2005,1734.112246,1343
14879,2006,1366.334631,1343
19637,2007,1514.097881,1343
24676,2008,1206.767713,1343
29956,2009,1237.769667,1343
35101,2010,1340.510804,1343
40520,2011,1619.843924,1343
45548,2012,1495.844018,1343
50894,2013,1683.93095,1343
56213,2014,1737.675378,1343
61421,2015,1477.446179,1343
67260,2016,1626.033533,1343
72582,2017,1750.201732,1343
81820,2018,1414.840578,1343
1338,2003,1585.201404,1344
6596,2004,1789.744188,1344
10787,2005,1761.11941,1344
14709,2006,1633.338493,1344
19716,2007,1690.03212,1344
24850,2008,1752.488252,1344
29796,2009,1647.968348,1344
35003,2010,1770.885734,1344
40307,2011,1622.867666,1344
45593,2012,1639.573825,1344
50895,2013,1666.7966,1344
56140,2014,1815.335925,1344
61590,2015,1891.555378,1344
67029,2016,1973.437085,1344
72277,2017,1901.924713,1344
82034,2018,1846.201752,1344
1968,2003,1656.851286,1345
5439,2004,1742.34591,1345
11095,2005,1494.427432,1345
14929,2006,1457.758221,1345
19748,2007,1625.34313,1345
25149,2008,1873.99103,1345
30027,2009,1877.918205,1345
35340,2010,2017.334134,1345
40469,2011,1943.719333,1345
45740,2012,1984.225713,1345
50996,2013,1788.94569,1345
56361,2014,1753.033706,1345
61661,2015,1696.490961,1345
67105,2016,1970.133177,1345
72260,2017,1991.012014,1345
81833,2018,2063.320969,1345
1574,2003,1522.617583,1346
5860,2004,1376.612469,1346
11289,2005,1342.941917,1346
14881,2006,1229.579967,1346
19861,2007,1202.85308,1346
24978,2008,1316.569689,1346
30150,2009,1343.588395,1346
35202,2010,1386.928788,1346
40559,2011,1521.819226,1346
45808,2012,1389.789297,1346
51178,2013,1464.562023,1346
56529,2014,1483.620477,1346
61716,2015,1443.2135,1346
67174,2016,1417.937694,1346
72478,2017,1276.409274,1346
81827,2018,1298.349041,1346
1093,2003,1301.361215,1347
5525,2004,1327.44954,1347
11139,2005,1278.643389,1347
14485,2006,1395.308202,1347
19328,2007,1352.566091,1347
24671,2008,1133.0582,1347
30186,2009,1205.000163,1347
35825,2010,1551.859495,1347
40681,2011,1226.004731,1347
45789,2012,1035.965575,1347
51187,2013,1116.424841,1347
56715,2014,1225.318096,1347
61731,2015,1393.897067,1347
67065,2016,1441.397967,1347
72476,2017,1268.168192,1347
81837,2018,1528.416407,1347
1150,2003,1466.136064,1348
6365,2004,1730.16547,1348
10169,2005,1473.592703,1348
14872,2006,1476.606323,1348
19906,2007,1496.649477,1348
24531,2008,1749.939966,1348
29797,2009,1710.281544,1348
35306,2010,1809.573409,1348
40468,2011,1703.331949,1348
45750,2012,1437.78023,1348
50896,2013,1484.670595,1348
56184,2014,1456.752681,1348
61800,2015,1757.947846,1348
67129,2016,1800.356221,1348
72426,2017,1721.701451,1348
82037,2018,1768.48505,1348
2153,2003,1579.627807,1349
5723,2004,1653.640872,1349
10754,2005,1616.716712,1349
14698,2006,1568.303209,1349
20224,2007,1385.810596,1349
24813,2008,1267.28243,1349
29948,2009,1153.978462,1349
35026,2010,1360.647632,1349
41037,2011,1266.828405,1349
46245,2012,1456.086374,1349
51466,2013,1345.630757,1349
56346,2014,1207.998495,1349
62243,2015,1094.848513,1349
66868,2016,1321.160792,1349
73598,2017,1620.167226,1349
81805,2018,1211.302761,1349
1764,2003,1629.504476,1350
5500,2004,1634.858384,1350
10557,2005,1763.813747,1350
14686,2006,1463.091441,1350
19935,2007,1391.254773,1350
24532,2008,1310.09556,1350
30167,2009,1525.890248,1350
35046,2010,1742.258378,1350
40521,2011,1937.046922,1350
45707,2012,1835.570578,1350
50997,2013,1692.679702,1350
56215,2014,1742.263585,1350
61723,2015,1603.565604,1350
67264,2016,1780.190735,1350
72233,2017,1604.893847,1350
81998,2018,1579.053796,1350
1913,2003,1392.062027,1351
5675,2004,1534.36334,1351
